frame,time_s,green_x,green_y,red_x,red_y
3032,15.160000,1105,669,1432,570
3033,15.165000,1104,672,1431,571
3034,15.170000,1104,672,1431,571
3035,15.175000,1104,673,1431,573
3036,15.180000,1104,675,1431,574
3037,15.185000,1104,678,1431,576
3038,15.190000,1103,679,1430,577
3039,15.195000,1103,679,1430,576
3040,15.200000,1103,681,1430,578
3041,15.205000,1104,682,1429,578
3042,15.210000,1103,683,1429,579
3043,15.215000,1104,685,1429,580
3044,15.220000,1104,685,1429,580
3045,15.225000,1103,685,1429,580
3046,15.230000,1102,688,1429,580
3047,15.235000,1101,687,1429,580
3048,15.240000,1102,687,1429,580
3049,15.245000,1102,687,1429,580
3050,15.250000,1102,688,1429,580
3051,15.255000,1103,688,1429,580
3052,15.260000,1103,689,1429,579
3053,15.265000,1103,689,1429,579
3054,15.270000,1101,689,1429,578
3055,15.275000,1103,690,1429,577
3056,15.280000,1102,689,1429,576
3057,15.285000,1104,689,1429,576
3058,15.290000,1103,689,1429,576
3059,15.295000,1104,689,1429,574
3060,15.300000,1103,686,1429,574
3061,15.305000,1104,686,1429,572
3062,15.310000,1104,686,1429,572
3063,15.315000,1103,684,1429,570
3064,15.320000,1103,683,1430,569
3065,15.325000,1103,682,1430,567
3066,15.330000,1103,682,1430,567
3067,15.335000,1103,682,1431,566
3068,15.340000,1105,681,1431,564
3069,15.345000,1105,678,1431,563
3070,15.350000,1104,676,1431,561
3071,15.355000,1104,676,1431,561
3072,15.360000,1104,674,1432,559
3073,15.365000,1104,674,1432,558
3074,15.370000,1104,671,1433,556
3075,15.375000,1104,670,1433,554
3076,15.380000,1105,670,1433,554
3077,15.385000,1105,667,1433,552
3078,15.390000,1106,666,1433,550
3079,15.395000,1106,663,1434,548
3080,15.400000,1106,662,1434,547
3081,15.405000,1106,662,1434,547
3082,15.410000,1106,661,1434,546
3083,15.415000,1107,659,1435,544
3084,15.420000,1105,657,1434,543
3085,15.425000,1106,657,1434,543
3086,15.430000,1107,654,1434,541
3087,15.435000,1106,652,1434,540
3088,15.440000,1106,650,1435,539
3089,15.445000,1106,650,1435,539
3090,15.450000,1106,649,1435,538
3091,15.455000,1108,648,1435,537
3092,15.460000,1108,646,1435,536
3093,15.465000,1108,645,1435,535
3094,15.470000,1107,645,1435,535
3095,15.475000,1107,644,1435,534
3096,15.480000,1107,642,1435,534
3097,15.485000,1107,642,1435,533
3098,15.490000,1107,641,1435,533
3099,15.495000,1107,641,1435,533
3100,15.500000,1107,640,1435,532
3101,15.505000,1107,640,1435,532
3102,15.510000,1107,639,1435,532
3103,15.515000,1107,639,1435,532
3104,15.520000,1108,639,1436,532
3105,15.525000,1108,638,1435,533
3106,15.530000,1108,638,1435,534
3107,15.535000,1108,639,1436,534
3108,15.540000,1108,638,1436,534
3109,15.545000,1107,639,1436,535
3110,15.550000,1108,639,1435,536
3111,15.555000,1106,640,1435,537
3112,15.560000,1106,640,1435,537
3113,15.565000,1107,640,1435,538
3114,15.570000,1107,640,1435,539
3115,15.575000,1106,640,1435,540
3116,15.580000,1107,641,1435,542
3117,15.585000,1107,641,1435,542
3118,15.590000,1106,642,1435,543
3119,15.595000,1106,644,1435,545
3120,15.600000,1106,646,1435,547
3121,15.605000,1106,649,1435,549
3122,15.610000,1106,649,1435,549
3123,15.615000,1108,651,1435,551
3124,15.620000,1107,651,1434,553
3125,15.625000,1107,652,1434,555
3126,15.630000,1107,652,1434,555
3127,15.635000,1106,655,1434,557
3128,15.640000,1106,656,1433,559
3129,15.645000,1105,659,1433,561
3130,15.650000,1106,661,1433,563
3131,15.655000,1106,662,1433,563
3132,15.660000,1105,663,1432,565
3133,15.665000,1104,666,1432,567
3134,15.670000,1104,668,1432,569
3135,15.675000,1103,668,1432,569
3136,15.680000,1104,669,1431,570
3137,15.685000,1104,673,1431,572
3138,15.690000,1103,673,1430,574
3139,15.695000,1103,673,1430,574
3140,15.700000,1103,677,1430,575
3141,15.705000,1103,678,1430,576
3142,15.710000,1103,679,1430,578
3143,15.715000,1102,682,1429,578
3144,15.720000,1103,684,1429,579
3145,15.725000,1103,684,1429,579
3146,15.730000,1103,685,1429,580
3147,15.735000,1103,686,1429,580
3148,15.740000,1102,687,1429,581
3149,15.745000,1102,687,1429,581
3150,15.750000,1102,688,1428,581
3151,15.755000,1101,689,1429,581
3152,15.760000,1102,690,1429,581
3153,15.765000,1102,690,1429,581
3154,15.770000,1100,691,1429,581
3155,15.775000,1100,691,1429,580
3156,15.780000,1102,692,1429,580
3157,15.785000,1101,691,1429,579
3158,15.790000,1101,691,1429,579
3159,15.795000,1101,691,1429,578
3160,15.800000,1102,690,1429,577
3161,15.805000,1101,690,1429,576
3162,15.810000,1101,690,1429,576
3163,15.815000,1102,690,1429,576
3164,15.820000,1102,689,1429,574
3165,15.825000,1103,688,1429,573
3166,15.830000,1102,686,1430,572
3167,15.835000,1102,686,1430,571
3168,15.840000,1104,685,1430,570
3169,15.845000,1103,684,1430,568
3170,15.850000,1103,682,1431,567
3171,15.855000,1104,682,1431,565
3172,15.860000,1104,682,1431,565
3173,15.865000,1104,679,1431,563
3174,15.870000,1104,677,1431,562
3175,15.875000,1103,676,1431,560
3176,15.880000,1104,675,1431,560
3177,15.885000,1103,675,1432,558
3178,15.890000,1104,673,1433,556
3179,15.895000,1105,672,1433,554
3180,15.900000,1105,669,1434,552
3181,15.905000,1105,669,1434,552
3182,15.910000,1106,665,1434,551
3183,15.915000,1106,664,1434,549
3184,15.920000,1106,662,1435,548
3185,15.925000,1106,662,1435,548
3186,15.930000,1107,660,1435,546
3187,15.935000,1107,658,1435,545
3188,15.940000,1106,657,1435,543
3189,15.945000,1106,654,1435,542
3190,15.950000,1106,654,1435,542
3191,15.955000,1107,653,1435,540
3192,15.960000,1107,649,1436,539
3193,15.965000,1107,648,1436,538
3194,15.970000,1108,647,1436,536
3195,15.975000,1108,647,1436,536
3196,15.980000,1107,645,1436,536
3197,15.985000,1107,644,1436,534
3198,15.990000,1107,644,1436,534
3199,15.995000,1106,645,1436,534
3200,16.000000,1106,643,1436,533
3201,16.005000,1106,642,1436,533
3202,16.010000,1106,641,1436,532
3203,16.015000,1106,641,1436,532
3204,16.020000,1107,641,1436,532
3205,16.025000,1108,640,1436,532
3206,16.030000,1108,639,1436,532
3207,16.035000,1108,639,1436,532
3208,16.040000,1108,639,1436,532
3209,16.045000,1108,639,1436,532
3210,16.050000,1108,639,1436,533
3211,16.055000,1109,639,1436,534
3212,16.060000,1109,638,1436,534
3213,16.065000,1109,638,1436,534
3214,16.070000,1108,638,1436,536
3215,16.075000,1108,639,1435,536
3216,16.080000,1107,642,1435,538
3217,16.085000,1107,641,1435,538
3218,16.090000,1106,641,1435,538
3219,16.095000,1106,642,1435,540
3220,16.100000,1107,643,1435,542
3221,16.105000,1107,643,1435,543
3222,16.110000,1107,643,1435,543
3223,16.115000,1108,644,1435,545
3224,16.120000,1108,645,1435,546
3225,16.125000,1108,646,1435,548
3226,16.130000,1108,646,1435,548
3227,16.135000,1107,649,1435,550
3228,16.140000,1108,650,1434,552
3229,16.145000,1108,653,1434,554
3230,16.150000,1107,654,1434,556
3231,16.155000,1107,654,1434,556
3232,16.160000,1106,655,1433,558
3233,16.165000,1105,659,1433,560
3234,16.170000,1105,661,1433,562
3235,16.175000,1105,661,1433,562
3236,16.180000,1105,663,1433,564
3237,16.185000,1104,665,1433,566
3238,16.190000,1104,667,1432,568
3239,16.195000,1104,670,1432,570
3240,16.200000,1105,669,1432,570
3241,16.205000,1103,672,1431,571
3242,16.210000,1103,672,1431,573
3243,16.215000,1103,677,1431,574
3244,16.220000,1104,676,1431,576
3245,16.225000,1104,676,1431,576
3246,16.230000,1102,679,1430,577
3247,16.235000,1102,681,1430,578
3248,16.240000,1102,681,1429,578
3249,16.245000,1102,681,1429,578
3250,16.250000,1102,685,1429,580
3251,16.255000,1103,685,1429,580
3252,16.260000,1102,687,1429,581
3253,16.265000,1101,688,1429,581
3254,16.270000,1101,688,1429,581
3255,16.275000,1101,689,1429,581
3256,16.280000,1101,690,1429,581
3257,16.285000,1101,691,1428,581
3258,16.290000,1102,690,1428,580
3259,16.295000,1102,690,1428,580
3260,16.300000,1103,691,1429,580
3261,16.305000,1102,692,1429,579
3262,16.310000,1101,691,1429,578
3263,16.315000,1101,690,1429,578
3264,16.320000,1103,691,1429,578
3265,16.325000,1103,690,1429,577
3266,16.330000,1103,689,1429,576
3267,16.335000,1102,689,1429,575
3268,16.340000,1103,689,1429,575
3269,16.345000,1103,688,1429,574
3270,16.350000,1103,686,1430,572
3271,16.355000,1103,685,1430,571
3272,16.360000,1104,686,1430,571
3273,16.365000,1103,685,1431,570
3274,16.370000,1104,683,1431,568
3275,16.375000,1105,682,1431,566
3276,16.380000,1104,681,1431,564
3277,16.385000,1104,681,1431,564
3278,16.390000,1104,679,1431,563
3279,16.395000,1104,678,1432,561
3280,16.400000,1104,676,1432,560
3281,16.405000,1104,676,1432,560
3282,16.410000,1104,674,1433,558
3283,16.415000,1104,672,1433,556
3284,16.420000,1104,670,1433,554
3285,16.425000,1104,668,1434,552
3286,16.430000,1104,668,1434,552
3287,16.435000,1105,666,1434,551
3288,16.440000,1106,663,1434,549
3289,16.445000,1107,661,1435,548
3290,16.450000,1107,661,1435,548
3291,16.455000,1107,660,1435,546
3292,16.460000,1106,658,1435,544
3293,16.465000,1107,655,1435,543
3294,16.470000,1107,654,1435,542
3295,16.475000,1107,654,1435,542
3296,16.480000,1108,651,1436,540
3297,16.485000,1107,651,1436,540
3298,16.490000,1107,649,1436,538
3299,16.495000,1107,648,1436,538
3300,16.500000,1108,648,1436,538
3301,16.505000,1109,646,1437,537
3302,16.510000,1108,645,1437,536
3303,16.515000,1109,644,1437,536
3304,16.520000,1109,644,1437,536
3305,16.525000,1107,643,1437,535
3306,16.530000,1108,642,1437,535
3307,16.535000,1109,641,1437,535
3308,16.540000,1109,642,1437,535
3309,16.545000,1109,642,1437,535
3310,16.550000,1109,641,1437,535
3311,16.555000,1109,641,1437,535
3312,16.560000,1107,640,1437,535
3313,16.565000,1108,640,1437,536
3314,16.570000,1108,640,1437,536
3315,16.575000,1109,641,1437,536
3316,16.580000,1108,641,1436,537
3317,16.585000,1107,642,1436,538
3318,16.590000,1107,642,1436,538
3319,16.595000,1107,642,1436,540
3320,16.600000,1108,643,1435,540
3321,16.605000,1108,643,1435,542
3322,16.610000,1108,643,1435,542
3323,16.615000,1107,644,1435,543
3324,16.620000,1108,646,1435,545
3325,16.625000,1109,646,1435,546
3326,16.630000,1109,647,1435,548
3327,16.635000,1108,647,1435,548
3328,16.640000,1108,647,1435,550
3329,16.645000,1107,649,1434,552
3330,16.650000,1107,652,1434,554
3331,16.655000,1107,653,1434,556
3332,16.660000,1107,653,1434,556
3333,16.665000,1107,658,1434,558
3334,16.670000,1106,659,1433,560
3335,16.675000,1107,659,1433,562
3336,16.680000,1106,660,1433,562
3337,16.685000,1106,664,1432,564
3338,16.690000,1105,664,1432,566
3339,16.695000,1103,669,1432,568
3340,16.700000,1103,669,1432,570
3341,16.705000,1103,670,1432,570
3342,16.710000,1104,671,1431,572
3343,16.715000,1103,675,1431,573
3344,16.720000,1103,676,1430,575
3345,16.725000,1103,676,1430,575
3346,16.730000,1103,677,1430,576
3347,16.735000,1103,680,1429,577
3348,16.740000,1102,681,1429,579
3349,16.745000,1102,684,1429,580
3350,16.750000,1102,684,1429,579
3351,16.755000,1101,686,1429,580
3352,16.760000,1102,686,1429,581
3353,16.765000,1102,688,1429,581
3354,16.770000,1101,688,1429,582
3355,16.775000,1101,688,1429,582
3356,16.780000,1102,688,1428,582
3357,16.785000,1102,690,1428,582
3358,16.790000,1102,690,1429,582
3359,16.795000,1102,690,1429,582
3360,16.800000,1102,694,1429,581
3361,16.805000,1103,693,1428,581
3362,16.810000,1103,693,1429,580
3363,16.815000,1102,693,1429,580
3364,16.820000,1102,692,1429,579
3365,16.825000,1102,691,1429,578
3366,16.830000,1102,691,1429,578
3367,16.835000,1103,691,1429,576
3368,16.840000,1103,691,1429,576
3369,16.845000,1103,689,1429,575
3370,16.850000,1102,687,1429,574
3371,16.855000,1102,687,1429,572
3372,16.860000,1103,683,1429,571
3373,16.865000,1103,683,1429,571
3374,16.870000,1103,684,1430,569
3375,16.875000,1103,683,1430,568
3376,16.880000,1103,681,1431,566
3377,16.885000,1104,680,1431,564
3378,16.890000,1104,680,1431,564
3379,16.895000,1105,678,1431,562
3380,16.900000,1104,676,1432,560
3381,16.905000,1105,676,1432,558
3382,16.910000,1105,676,1432,558
3383,16.915000,1104,673,1433,556
3384,16.920000,1105,670,1433,554
3385,16.925000,1106,667,1433,552
3386,16.930000,1106,667,1433,552
3387,16.935000,1106,665,1433,551
3388,16.940000,1106,664,1434,549
3389,16.945000,1106,661,1435,547
3390,16.950000,1107,658,1435,545
3391,16.955000,1107,658,1435,545
3392,16.960000,1107,656,1435,543
3393,16.965000,1107,655,1435,542
3394,16.970000,1107,653,1435,540
3395,16.975000,1107,653,1435,540
3396,16.980000,1107,650,1435,538
3397,16.985000,1107,648,1436,538
3398,16.990000,1107,648,1436,536
3399,16.995000,1107,645,1436,535
3400,17.000000,1107,645,1436,535
3401,17.005000,1107,645,1436,534
3402,17.010000,1108,643,1437,532
3403,17.015000,1108,642,1437,532
3404,17.020000,1108,641,1437,531
3405,17.025000,1109,641,1437,531
3406,17.030000,1109,639,1438,531
3407,17.035000,1108,639,1438,530
3408,17.040000,1108,638,1437,530
3409,17.045000,1108,637,1437,530
3410,17.050000,1109,637,1437,530
3411,17.055000,1108,637,1437,530
3412,17.060000,1108,636,1437,530
3413,17.065000,1108,636,1437,530
3414,17.070000,1108,638,1437,531
3415,17.075000,1108,636,1437,532
3416,17.080000,1108,636,1437,532
3417,17.085000,1108,635,1437,533
3418,17.090000,1107,636,1437,534
3419,17.095000,1107,636,1437,534
3420,17.100000,1107,638,1437,536
3421,17.105000,1108,638,1437,536
3422,17.110000,1108,639,1436,538
3423,17.115000,1108,639,1436,540
3424,17.120000,1108,639,1436,540
3425,17.125000,1108,639,1436,541
3426,17.130000,1107,642,1436,543
3427,17.135000,1108,642,1436,545
3428,17.140000,1108,643,1436,545
3429,17.145000,1108,644,1435,547
3430,17.150000,1108,647,1435,549
3431,17.155000,1107,648,1435,551
3432,17.160000,1106,648,1435,551
3433,17.165000,1106,651,1434,553
3434,17.170000,1106,653,1434,555
3435,17.175000,1106,655,1433,558
3436,17.180000,1106,657,1433,560
3437,17.185000,1105,657,1433,560
3438,17.190000,1105,658,1432,562
3439,17.195000,1105,661,1432,564
3440,17.200000,1104,664,1432,566
3441,17.205000,1105,665,1432,566
3442,17.210000,1105,665,1432,568
3443,17.215000,1105,669,1431,570
3444,17.220000,1104,671,1431,572
3445,17.225000,1105,672,1431,573
3446,17.230000,1105,672,1431,573
3447,17.235000,1104,677,1430,574
3448,17.240000,1103,678,1429,576
3449,17.245000,1102,681,1429,577
3450,17.250000,1102,681,1429,577
3451,17.255000,1102,681,1429,578
3452,17.260000,1102,681,1429,579
3453,17.265000,1102,684,1428,580
3454,17.270000,1102,684,1428,580
3455,17.275000,1102,684,1428,580
3456,17.280000,1101,688,1428,580
3457,17.285000,1102,689,1428,580
3458,17.290000,1101,690,1428,580
3459,17.295000,1101,691,1428,580
3460,17.300000,1101,691,1428,580
3461,17.305000,1100,691,1428,580
3462,17.310000,1102,691,1428,580
3463,17.315000,1101,691,1428,579
3464,17.320000,1101,691,1428,579
3465,17.325000,1102,691,1428,578
3466,17.330000,1103,691,1428,578
3467,17.335000,1103,691,1428,577
3468,17.340000,1101,690,1428,576
3469,17.345000,1101,690,1428,576
3470,17.350000,1102,688,1428,574
3471,17.355000,1102,686,1428,573
3472,17.360000,1102,685,1429,572
3473,17.365000,1102,685,1429,572
3474,17.370000,1103,685,1429,570
3475,17.375000,1103,684,1429,569
3476,17.380000,1102,683,1429,567
3477,17.385000,1102,683,1429,567
3478,17.390000,1103,682,1429,566
3479,17.395000,1103,680,1431,564
3480,17.400000,1104,679,1431,562
3481,17.405000,1105,678,1431,561
3482,17.410000,1104,675,1432,559
3483,17.415000,1104,675,1432,559
3484,17.420000,1104,674,1432,558
3485,17.425000,1106,673,1433,556
3486,17.430000,1106,671,1433,554
3487,17.435000,1106,671,1433,554
3488,17.440000,1106,670,1433,552
3489,17.445000,1106,665,1433,551
3490,17.450000,1106,664,1434,549
3491,17.455000,1106,664,1434,549
3492,17.460000,1107,662,1434,548
3493,17.465000,1108,660,1435,546
3494,17.470000,1107,658,1435,545
3495,17.475000,1108,655,1435,544
3496,17.480000,1108,655,1435,544
3497,17.485000,1108,655,1436,543
3498,17.490000,1108,653,1436,542
3499,17.495000,1108,651,1437,541
3500,17.500000,1108,651,1437,541
3501,17.505000,1108,650,1437,540
3502,17.510000,1108,648,1437,540
3503,17.515000,1108,646,1437,540
3504,17.520000,1108,646,1437,539
3505,17.525000,1108,646,1437,539
3506,17.530000,1108,646,1437,539
3507,17.535000,1109,645,1437,539
3508,17.540000,1109,645,1437,539
3509,17.545000,1110,645,1438,539
3510,17.550000,1109,645,1438,539
3511,17.555000,1110,645,1438,540
3512,17.560000,1109,645,1438,540
3513,17.565000,1109,645,1437,540
3514,17.570000,1109,645,1437,542
3515,17.575000,1109,645,1437,542
3516,17.580000,1109,645,1437,542
3517,17.585000,1109,644,1436,543
3518,17.590000,1110,644,1436,544
3519,17.595000,1110,644,1436,544
3520,17.600000,1108,646,1435,545
3521,17.605000,1108,646,1434,546
3522,17.610000,1107,647,1433,547
3523,17.615000,1107,648,1432,548
3524,17.620000,1107,648,1432,548
3525,17.625000,1106,650,1430,549
3526,17.630000,1107,651,1429,550
3527,17.635000,1106,652,1427,551
3528,17.640000,1106,653,1427,551
3529,17.645000,1107,653,1425,552
3530,17.650000,1107,657,1423,553
3531,17.655000,1107,658,1420,554
3532,17.660000,1107,660,1418,556
3533,17.665000,1107,659,1418,556
3534,17.670000,1106,661,1415,557
3535,17.675000,1106,661,1413,558
3536,17.680000,1106,665,1410,559
3537,17.685000,1106,665,1410,559
3538,17.690000,1104,666,1409,560
3539,17.695000,1104,667,1407,561
3540,17.700000,1105,669,1405,562
3541,17.705000,1104,670,1404,563
3542,17.710000,1104,670,1404,563
3543,17.715000,1105,672,1403,563
3544,17.720000,1104,672,1402,564
3545,17.725000,1103,674,1401,565
3546,17.730000,1103,674,1401,565
3547,17.735000,1103,675,1400,565
3548,17.740000,1104,678,1399,565
3549,17.745000,1104,678,1398,566
3550,17.750000,1103,679,1398,566
3551,17.755000,1103,679,1398,566
3552,17.760000,1103,679,1398,566
3553,17.765000,1103,680,1397,566
3554,17.770000,1104,680,1398,566
3555,17.775000,1103,679,1398,565
3556,17.780000,1103,680,1398,565
3557,17.785000,1102,680,1398,565
3558,17.790000,1102,680,1399,565
3559,17.795000,1102,680,1401,564
3560,17.800000,1101,680,1401,564
3561,17.805000,1102,679,1402,563
3562,17.810000,1102,679,1404,563
3563,17.815000,1104,678,1406,562
3564,17.820000,1103,680,1406,562
3565,17.825000,1102,679,1408,561
3566,17.830000,1103,677,1410,560
3567,17.835000,1104,676,1412,560
3568,17.840000,1103,676,1414,559
3569,17.845000,1103,676,1414,559
3570,17.850000,1103,674,1416,558
3571,17.855000,1104,673,1417,557
3572,17.860000,1104,672,1419,556
3573,17.865000,1103,671,1421,555
3574,17.870000,1103,671,1421,555
3575,17.875000,1103,671,1424,554
3576,17.880000,1104,668,1425,554
3577,17.885000,1103,667,1427,553
3578,17.890000,1103,667,1427,553
3579,17.895000,1103,667,1428,552
3580,17.900000,1104,666,1430,552
3581,17.905000,1105,666,1431,551
3582,17.910000,1106,663,1432,550
3583,17.915000,1106,663,1432,550
3584,17.920000,1105,664,1432,550
3585,17.925000,1106,662,1432,549
3586,17.930000,1106,660,1432,548
3587,17.935000,1106,660,1433,547
3588,17.940000,1106,660,1433,547
3589,17.945000,1106,657,1433,546
3590,17.950000,1107,657,1433,546
3591,17.955000,1107,656,1433,545
3592,17.960000,1107,656,1433,545
3593,17.965000,1106,655,1433,544
3594,17.970000,1107,654,1433,544
3595,17.975000,1106,652,1433,543
3596,17.980000,1107,652,1434,543
3597,17.985000,1107,652,1434,543
3598,17.990000,1107,651,1434,542
3599,17.995000,1107,650,1434,542
3600,18.000000,1108,649,1435,542
3601,18.005000,1109,650,1435,542
3602,18.010000,1109,649,1435,542
3603,18.015000,1108,648,1435,542
3604,18.020000,1109,648,1435,543
3605,18.025000,1109,649,1435,543
3606,18.030000,1110,649,1435,543
3607,18.035000,1109,649,1436,544
3608,18.040000,1109,647,1435,544
3609,18.045000,1108,647,1436,544
3610,18.050000,1108,647,1436,544
3611,18.055000,1108,648,1435,546
3612,18.060000,1108,649,1436,546
3613,18.065000,1109,649,1436,547
3614,18.070000,1108,650,1436,548
3615,18.075000,1108,650,1436,548
3616,18.080000,1108,651,1436,549
3617,18.085000,1108,652,1436,550
3618,18.090000,1108,652,1436,551
3619,18.095000,1108,655,1436,552
3620,18.100000,1108,654,1436,552
3621,18.105000,1107,654,1436,554
3622,18.110000,1108,655,1436,555
3623,18.115000,1107,658,1435,556
3624,18.120000,1108,658,1436,556
3625,18.125000,1108,657,1435,558
3626,18.130000,1107,660,1435,559
3627,18.135000,1106,660,1435,561
3628,18.140000,1106,660,1435,561
3629,18.145000,1107,662,1434,562
3630,18.150000,1106,664,1434,564
3631,18.155000,1104,665,1433,565
3632,18.160000,1106,666,1433,566
3633,18.165000,1106,666,1433,566
3634,18.170000,1105,667,1432,567
3635,18.175000,1105,669,1432,568
3636,18.180000,1105,670,1432,569
3637,18.185000,1105,673,1431,570
3638,18.190000,1105,673,1431,570
3639,18.195000,1105,673,1431,571
3640,18.200000,1104,676,1431,572
3641,18.205000,1104,676,1431,572
3642,18.210000,1104,677,1430,573
3643,18.215000,1104,678,1430,573
3644,18.220000,1104,679,1430,573
3645,18.225000,1104,679,1430,573
3646,18.230000,1104,681,1430,573
3647,18.235000,1104,681,1430,573
3648,18.240000,1104,680,1429,573
3649,18.245000,1104,681,1429,573
3650,18.250000,1104,682,1429,573
3651,18.255000,1104,682,1429,573
3652,18.260000,1103,682,1429,573
3653,18.265000,1104,682,1428,572
3654,18.270000,1103,682,1428,572
3655,18.275000,1103,682,1428,571
3656,18.280000,1103,682,1428,571
3657,18.285000,1102,681,1428,570
3658,18.290000,1103,680,1428,569
3659,18.295000,1103,681,1428,568
3660,18.300000,1104,680,1428,567
3661,18.305000,1103,680,1428,567
3662,18.310000,1103,679,1429,567
3663,18.315000,1103,678,1429,566
3664,18.320000,1103,677,1429,565
3665,18.325000,1103,678,1429,565
3666,18.330000,1104,677,1429,563
3667,18.335000,1104,674,1430,562
3668,18.340000,1104,674,1430,561
3669,18.345000,1104,674,1430,561
3670,18.350000,1104,673,1430,560
3671,18.355000,1104,672,1431,559
3672,18.360000,1103,670,1430,557
3673,18.365000,1103,669,1431,556
3674,18.370000,1104,669,1431,556
3675,18.375000,1104,669,1431,554
3676,18.380000,1104,668,1431,553
3677,18.385000,1104,666,1432,552
3678,18.390000,1104,666,1432,551
3679,18.395000,1104,666,1432,551
3680,18.400000,1105,664,1433,550
3681,18.405000,1105,663,1433,549
3682,18.410000,1106,661,1433,548
3683,18.415000,1106,659,1433,547
3684,18.420000,1105,658,1433,547
3685,18.425000,1106,658,1433,546
3686,18.430000,1106,655,1434,545
3687,18.435000,1107,655,1433,544
3688,18.440000,1107,655,1433,544
3689,18.445000,1107,654,1433,543
3690,18.450000,1106,653,1433,542
3691,18.455000,1107,652,1434,542
3692,18.460000,1107,651,1434,542
3693,18.465000,1106,650,1434,542
3694,18.470000,1107,650,1434,541
3695,18.475000,1107,649,1434,541
3696,18.480000,1106,648,1434,541
3697,18.485000,1107,648,1434,541
3698,18.490000,1105,648,1434,541
3699,18.495000,1107,647,1434,541
3700,18.500000,1106,647,1434,541
3701,18.505000,1106,647,1434,541
3702,18.510000,1107,646,1434,542
3703,18.515000,1108,647,1434,542
3704,18.520000,1108,646,1434,542
3705,18.525000,1107,646,1435,543
3706,18.530000,1107,646,1435,543
3707,18.535000,1107,647,1434,544
3708,18.540000,1108,647,1435,545
3709,18.545000,1108,648,1435,546
3710,18.550000,1109,648,1435,547
3711,18.555000,1109,648,1435,547
3712,18.560000,1108,648,1435,548
3713,18.565000,1108,650,1434,550
3714,18.570000,1107,651,1434,551
3715,18.575000,1107,651,1434,551
3716,18.580000,1107,652,1434,553
3717,18.585000,1107,654,1434,554
3718,18.590000,1107,655,1434,556
3719,18.595000,1107,658,1433,557
3720,18.600000,1107,657,1433,557
3721,18.605000,1106,658,1433,559
3722,18.610000,1106,659,1433,560
3723,18.615000,1106,663,1433,562
3724,18.620000,1106,664,1433,564
3725,18.625000,1106,664,1432,564
3726,18.630000,1105,666,1432,565
3727,18.635000,1106,667,1431,566
3728,18.640000,1105,668,1431,567
3729,18.645000,1106,668,1431,567
3730,18.650000,1105,670,1431,569
3731,18.655000,1106,672,1431,570
3732,18.660000,1104,673,1431,571
3733,18.665000,1105,676,1431,573
3734,18.670000,1104,676,1431,573
3735,18.675000,1105,677,1431,573
3736,18.680000,1104,679,1431,574
3737,18.685000,1104,680,1431,575
3738,18.690000,1104,680,1431,575
3739,18.695000,1103,680,1430,575
3740,18.700000,1103,682,1430,576
3741,18.705000,1104,682,1430,576
3742,18.710000,1104,682,1430,576
3743,18.715000,1104,682,1430,576
3744,18.720000,1103,685,1429,576
3745,18.725000,1102,684,1429,575
3746,18.730000,1103,684,1429,575
3747,18.735000,1103,684,1429,575
3748,18.740000,1102,685,1429,575
3749,18.745000,1102,684,1429,574
3750,18.750000,1102,684,1429,573
3751,18.755000,1103,684,1429,572
3752,18.760000,1103,684,1429,572
3753,18.765000,1103,683,1429,571
3754,18.770000,1104,683,1429,571
3755,18.775000,1104,683,1429,570
3756,18.780000,1103,681,1429,569
3757,18.785000,1103,681,1429,569
3758,18.790000,1103,681,1429,568
3759,18.795000,1104,678,1429,566
3760,18.800000,1104,678,1430,565
3761,18.805000,1104,678,1430,565
3762,18.810000,1104,676,1430,564
3763,18.815000,1104,675,1430,562
3764,18.820000,1103,674,1430,561
3765,18.825000,1104,674,1430,559
3766,18.830000,1104,674,1430,559
3767,18.835000,1104,672,1430,558
3768,18.840000,1105,670,1431,556
3769,18.845000,1104,669,1431,555
3770,18.850000,1104,669,1431,555
3771,18.855000,1104,667,1431,553
3772,18.860000,1105,666,1431,552
3773,18.865000,1105,664,1432,550
3774,18.870000,1106,663,1432,549
3775,18.875000,1105,663,1432,549
3776,18.880000,1105,660,1432,548
3777,18.885000,1105,659,1433,546
3778,18.890000,1105,657,1432,545
3779,18.895000,1107,656,1433,544
3780,18.900000,1105,657,1433,544
3781,18.905000,1105,656,1433,542
3782,18.910000,1105,654,1433,542
3783,18.915000,1106,653,1433,540
3784,18.920000,1106,653,1433,540
3785,18.925000,1104,650,1432,539
3786,18.930000,1105,648,1433,538
3787,18.935000,1106,647,1433,537
3788,18.940000,1106,648,1433,537
3789,18.945000,1106,647,1434,537
3790,18.950000,1107,645,1434,536
3791,18.955000,1108,644,1434,535
3792,18.960000,1107,644,1434,535
3793,18.965000,1107,644,1434,535
3794,18.970000,1106,643,1434,535
3795,18.975000,1106,643,1434,535
3796,18.980000,1106,643,1434,535
3797,18.985000,1107,643,1434,535
3798,18.990000,1107,642,1433,535
3799,18.995000,1106,643,1433,535
3800,19.000000,1107,643,1434,535
3801,19.005000,1107,643,1433,535
3802,19.010000,1107,643,1433,535
3803,19.015000,1108,642,1433,536
3804,19.020000,1108,643,1433,537
3805,19.025000,1107,644,1432,538
3806,19.030000,1108,644,1432,539
3807,19.035000,1108,645,1432,539
